,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code,App
2821,,,,,Sajnos ennél használhatatlanabb és körülményesebb alkalmazás nem sok van az áruházban. Már a regisztráció során is gondok merültek fel a legalapvetőbb dolgokkal. Majd 20 percnyi hiábavaló hibaüzenet megfejtés után felvettem a kapcsolatot az ügyfélszolgálattal amely során kiderült hogy még nyilatkozatot is ki kellene töltenem ahoz hogy használni tudjam más nevére ( a feleségem) bankkártyával amelyet kizárólag postán tudok hozzájuk eljuttatni. Ezek után csak annyit: SHARE NOW emberek!!,1,,,,,,,,Mol Limo
2822,,,,,Jó! Bővebben nagyon jó. :) Kell nekem egy elektromos autó. :),5,,,,,,,,Mol Limo
2823,,,,,Hulladék,1,,,,,,,,Mol Limo
2824,,,,,"Adatok beírása lehetetlen utólag, ha félbe kellett hagynod a regisztrációt, mert nem jelenik meg a billentyűzet. Nem tudtam beírni az adataimat",1,,,,,,,,Mol Limo
2825,,,,,"Szinte mindennap használom. Minőségi autók, remek app. Használd a DT5581SW kuponkódot a regisztrációkor és kapsz +4000Ft-ot.",5,,,,,,,,Mol Limo
2826,,,,,Xv kerületben inaktív. Így egy forintot nem ér. Használhatatlan.,1,,,,,,,,Mol Limo
2827,,,,,"Intézni ügyfélszolgálaton bármiféle problémát nehéz, mert vagy lepasszolnak vagy nem válaszolnak, legalábbis e-mailen",5,,,,,,,,Mol Limo
2828,,,,,"Ezek a majmok nem fogadják el a regisztrációt mert 10 nap múlva lejár a jogosítványom, ami több mint egy hét. Illetve a veszhelyzet miatt még hónapokig érvényes, törvényesen!",1,,,,,,,,Mol Limo
2829,,,,,Szuper!!!,5,,,,,,,,Mol Limo
2830,,,,,"A Volkswageneknek a GPS-vel vmi nem jó, jóval távolabb mutatja a helyét, nem mindig lehet megtalálni az autót",5,,,,,,,,Mol Limo
2831,,,,,Nagyon tetszik a profi rendszer!,5,,,,,,,,Mol Limo
2832,,,,,"Nem tudok regisztralni, mert amikor elinditom az alkalmazast annyit ir ki, hogy nincs internet kapcsolatom es csak gondolkodik az alkalmazas. Valaki jar mar hasonlokeppen?",1,,,,,,,,Mol Limo
2833,,,,,Szeretem :),5,,,,,,,,Mol Limo
2834,,,,,Y74EHKUV Használjátok bátran a kódot regisztráció során!,5,,,,,,,,Mol Limo
2835,,,,,Minden ok,5,,,,,,,,Mol Limo
2836,,,,,Minden ok vele,5,,,,,,,,Mol Limo
2837,,,,,Szuper!,5,,,,,,,,Mol Limo
2838,,,,,Kiváló,5,,,,,,,,Mol Limo
2839,,,,,"Nem nyitja az autot, vegtelen homokorazas",1,,,,,,,,Mol Limo
2840,,,,,Hatalmas! :D,5,,,,,,,,Mol Limo
2841,,,,,"szuper app, A szokásos hibákkal Amennyiben folyamatos foglalás van és lezárjuk az összes alkalmazást majd újranyitjuk ezt az appot akkor már autó foglalást amíg nem lépünk ki és be az alkalmazásba Addig nem tudjuk használni",5,,,,,,,,Mol Limo
2842,,,,,"Szuperek, csak nem kéne minden nem normálisnak hagyni ,hogy vezesse.",5,,,,,,,,Mol Limo
2843,,,,,A legutóbbi frissítés óta el se indul. Nincs internetkapcsolat hibát dob.,1,,,,,,,,Mol Limo
2844,,,,,V8QLSOHZ használjátok bátran!,5,,,,,,,,Mol Limo
2845,,,,,"Akárhányszor megcsinálom a jogsis képet, újrakezdi a regisztrációs folyamatot. Kacat.",1,,,,,,,,Mol Limo
2846,,,,,"Működik 😃 kár, hogy nem lehet másnapra foglalni.",5,,,,,,,,Mol Limo
2847,,,,,"Az aplikációba se tudok belepni. Azt irja nincs internet kapcsolatom. A regisztrációm nem fogadták el mert nem volt 1 éves a jogsim. Most lett egy éves és irtam, hogy akkor szeretnék regisztrálni erre látom, hogy levontak a kártyámról 5900 ft ami akkor még nem volt regisztrációs dij. Erről semmi értesítést nem kaptam pedig ugy lett volna korrekt.",1,,,,,,,,Mol Limo
2848,,,,,Használd a kuponkódomat a regisztráció során 5OMNPRHO,5,,,,,,,,Mol Limo
2849,,,,,Klassz,5,,,,,,,,Mol Limo
2850,,,,,Csak a Kona 😍😍❤️❤️,5,,,,,,,,Mol Limo
2851,,,,,"Szuper alkalmazás, minden elérhető benne, amire szükség lehet.",5,,,,,,,,Mol Limo
2852,,,,,"Nagyon szuper szolgáltatás, fasza kis autók.",5,,,,,,,,Mol Limo
2853,,,,,"Szuper volt. De lezárás nem még, még zökkenőmentesen.",5,,,,,,,,Mol Limo
2854,,,,,💛,5,,,,,,,,Mol Limo
2855,,,,,Korrekt ügyintézés maximálisan meg vagyok elégedve!,5,,,,,,,,Mol Limo
2856,,,,,"Megbízható, jó szolgáltatás.",5,,,,,,,,Mol Limo
2857,,,,,HASZNÁLHATATLAN. 💩,1,,,,,,,,Mol Limo
2858,,,,,Szuper jó,5,,,,,,,,Mol Limo
2859,,,,,"Lenyűgözően bugos alkalmazás. Nem tudtam regisztrálni, mert a nevem beírásához hiányzik a szövegmező, képeket nem tudom feltölteni, arcellenőrzésnél pedig kifagyott.",1,,,,,,,,Mol Limo
2860,,,,,"So far I'm fine with the app, and the service, and with customer support. :-)",5,,,,,,,,Mol Limo
2861,,,,,"Ekkora fos alkalmazást még nem láttam . Kifagy , lehetetlen adatot feltölteni de ha mégis eljutok a végére akkor kiirja elölről, hogy adjam meg a hiányzó adatokat . De látom hónapok óta másnál is ez a probléma ami vicc , hogy azóta se sikerült javítani.",1,,,,,,,,Mol Limo
2862,,,,,"Regisztrációhoz szükséges képeket nem veszi be. Nem figyelmeztet, hogy 5900 Ft regisztrációs díjat automatikusan lehúz a bankkártyáról ami gáz. Még szerencse hogy olyan kártyát adtam meg amiről nem tudta lehúzni. Nincs ezzel baj csak egyértelmű lehetne, hogy most le fog vonni ennyit és annyit, tovább lép? És ezt nem a külön megnyitandó felhasználási feltételekbe rejteni. Gondolom külföldiekre van szabva.. Ügyfélszolgálat amúgy gyors, ez pozitív bár ott is bepróbálkoztak, hogy fizessem be ..",1,,,,,,,,Mol Limo
2863,,,,,Best,5,,,,,,,,Mol Limo
2864,,,,,"Nem működik Asus 3—on. Tényleg. Ki sem tudok lépni. :(,",1,,,,,,,,Mol Limo
2865,,,,,Rendben,5,,,,,,,,Mol Limo
2866,,,,,"Egyszerű, közérthető, szinte mindent tud, amire szükségem van.",5,,,,,,,,Mol Limo
2867,,,,,"Nagyon rendesek, megértőek és segítőkészek. Nagyon nagy köszönet a segítségért a ügyfélszolgálatosoknak.",5,,,,,,,,Mol Limo
2868,,,,,JUS4ZAKG Használjátok a kódot regisztrációkor!,5,,,,,,,,Mol Limo
2869,,,,,"Hosszú idők után újra limózhattam,IMÁDTAM!!!!!",5,,,,,,,,Mol Limo
2870,,,,,Életet ment. Imádom.,5,,,,,,,,Mol Limo
2871,,,,,"Imádom, egyszerű, pontos, gyors, segítő készek, ár /érték barát 🎈❤️",5,,,,,,,,Mol Limo
2872,,,,,"Meg egy ilyen sz-rt, nem lehet feltolteni a jogsi képet, kivalasztani engedi, de nem csinal semmit, és tovább lepni se lehet...",1,,,,,,,,Mol Limo
2873,,,,,"Gyors tökölèsmentes bérlés, kényelemes, jó vezetési èlmèny.",5,,,,,,,,Mol Limo
2874,,,,,Minden jól működik,5,,,,,,,,Mol Limo
2875,,,,,"Ez az alkalmazás borzalmas. Időnként nem működik, a regisztrációt sem sikerült végig vinnem vele. Első alkalommal a regisztració közben elvesztette az allapotot, és újból kellett kezdenem az egészet. Az ügyfélszolgálatuk legalabb jó volt. Készségesen törölték a regisztrációmat.",1,,,,,,,,Mol Limo
2876,,,,,teljesen jó,5,,,,,,,,Mol Limo
2877,,,,,"Lejárt jogosítványom miatt muszáj szerkeszteni e dokumentumot, természetesen képet is kell készíteni róla. A baj csak az, hogy bár a plusz gombra kattintva csinál a telefonom képet illetve kiválasztható egy a galériából, de az app mégse veszi be ezt és az OK gomb inaktív marad.. (Samsung A51-ről..)",1,,,,,,,,Mol Limo
2878,,,,,"Bíztatnak a regisztrációra majd regisztráció után, bankártya és hivatalos dokumentumok megadását követően telefonon közlik, hogy fáradjak a 11 kerületbe hozzam magammal a dokumentumaim miközben mások regisztrálhatnak online. A megkülönböztetést a rendszer véletleszerű működésére fogják! Nem vagyok jogász de ennek utána járok! Felháborító!",1,,,,,,,,Mol Limo
2879,,,,,"Jó szolgáltatás, kifejezetten segítőkész ügyfélszolgálat!",5,,,,,,,,Mol Limo
2880,,,,,"Mi az anyátokért csak márciust lehet választani pl születési időnél,stb?",1,,,,,,,,Mol Limo
2881,,,,,"Egész kellemes program, és szolgáltatás amíg tankolni, vagy tölteni nem kezd az ember - onnan rémálom. Akár még jó, és ajánlható is lehetett volna. Kár érte.",1,,,,,,,,Mol Limo
2882,,,,,"Állandóan lefagy az app, hibásan mutatja az autók pozicíóját, foglalás után rendszeresen eltünik a kinyitás gomb, frissitésnél meg maga az autó...régota és rengeteget használtam,de mostmár nagyon unalmas a konkurensek drágábbak,de megbizhatóbb az applikáció 100x....ha számít önöknek a felhasználók véleménye és arra törekednek hogy a vendégek örömmel használják a szolgáltatásukat legyenek szívesek korigálni...",1,,,,,,,,Mol Limo
2883,,,,,"Átgondolt, jól működik",5,,,,,,,,Mol Limo
2884,,,,,Egyszerü gyors.,5,,,,,,,,Mol Limo
2885,,,,,imádom,5,,,,,,,,Mol Limo
2886,,,,,"Kurvajó, de az rohadt szomorú, hogy a benzines autókban nincs légkondi...",5,,,,,,,,Mol Limo
2887,,,,,"Imádom, de egy frissítés gomb továbbra is jól jönne",5,,,,,,,,Mol Limo
2888,,,,,"Amíg a GreenGo-nál kb. 5 perc alatt elfogadták a regisztrációmat, addig a Limonál 6 nap után sem történt semmi. Nem nyerte el a tetszésemet. Egy pozitív dolog volt csak, hogy kérésemre messengeren az ügyintéző pár perc alatt megszüntette a regisztrációm. Nagyon akartam, de nem sikerült. Úgy működik, mint Magyarország, lassú és vontatott. Sajnálom.",1,,,,,,,,Mol Limo
2889,,,,,"Köszi a szolgáltatást, csak így tovább! Egy valami segítene esetleg, ha messze van az autó, akkor a foglalás után ha felszabadupna közelebb autó és a térkép jelezné az segítene. :)",5,,,,,,,,Mol Limo
2890,,,,,Egyszeru de szuper kis app,5,,,,,,,,Mol Limo
2891,,,,,"Szuper, eddig kétszer használtam, reptérre meg onnan el. Kényelmes, gyors.",5,,,,,,,,Mol Limo
2892,,,,,"Nem jelzi sehol, de már a regisztrációért levon 6000 ft-ot. 3 hetet vártam, hogy elfogadják a regisztraciomat. Nem ajánlom senkinek, vannak ugyanilyen szolgáltatást nyújtó appok ahol nem kell fizetni azért, hogy regisztralhass.",1,,,,,,,,Mol Limo
2893,,,,,"Imádom, kényelmes és jó.",5,,,,,,,,Mol Limo
2894,,,,,"Wao, szuper¡!!!!!",5,,,,,,,,Mol Limo
2895,,,,,Ez megy!,5,,,,,,,,Mol Limo
2896,,,,,"Gyors, egyszerű!",5,,,,,,,,Mol Limo
2897,,,,,👌,5,,,,,,,,Mol Limo
2898,,,,,"Könnyen, egyszerűen használható. A célnak megfelel.",5,,,,,,,,Mol Limo
2899,,,,,Ajánlom mindenkinek jó szolgálatás,5,,,,,,,,Mol Limo
2900,,,,,Nagyon jó,5,,,,,,,,Mol Limo
2901,,,,,Imádom :),5,,,,,,,,Mol Limo
2902,,,,,Kicsit büdös és piszkos a kia és a vv up. Gyakrabban takarítsátok ki🙂 köszi! Minden más tökéletes!,5,,,,,,,,Mol Limo
2903,,,,,"Minden rendben, a regisztrációval sincs semmi gond, profik készítették az app - ot, 5 csillag!",5,,,,,,,,Mol Limo
2904,,,,,"Nem küld smst, amiben az állítólagos kód szerepelne. Nem tudom beírni a nevem, a telefon számom, ha adatot módosítanék, azt nem hagyja, az egész felület logikátlan, a fele használhatatlan! Hogy lehet ennyire gagyi egy ilyen alkalmazas, amikor maga a mol limo egy jó ötlet?! Erre válaszoljon valaki!",1,,,,,,,,Mol Limo
2905,,,,,Remek,5,,,,,,,,Mol Limo
2906,,,,,"ez az alkalmazás egyre rosszabb. egészen pontosan minden második indításnál hibaüzenettel összeomlik, amikor pedig elindul, hol a működőképes internetkapcsolat ellenére azt mondja, hogy nincs internetkapcsolat, hol pedig egyszerűen nem lehet vele kinyitni az autót....",1,,,,,,,,Mol Limo
2907,,,,,"Próbáltam regisztrálni, de a jogosítvány érvényességénél a hónap nem állítható. Már korábban is írtak ezt véleményben, érdemes lenne megvizsgálni.",1,,,,,,,,Mol Limo
2908,,,,,"ki sem tudom tölteni a regisztrációs részt, mert a jogosítvány lejárati dátumát nem tudom tárgyhónál későbbre állítani",1,,,,,,,,Mol Limo
2909,,,,,"Az applikáció és a mögötte lévő szolgáltatás is megbízhatóan működött. Amit állított magáról, azt szóról szóra be is tartotta. Európai színvonal és egy elégedett ügyfél.",5,,,,,,,,Mol Limo
2910,,,,,Nem értem miért nem akkor használom fel a kuponom amikor szeretném. Így úszik a befizetett összegem....,1,,,,,,,,Mol Limo
2911,,,,,Kicsit bugos még az app de reméljük idővel javitják a hibákat például ha a bérlés végere megyek akkor nem parkolóba teszi az autót mindenféle jelzés nélkül,1,,,,,,,,Mol Limo
2912,,,,,"Lefagyott, nem tudom kitölteni az adataimat, fos.",1,,,,,,,,Mol Limo
2913,,,,,"Regisztrálni nem tudok, mert folyton leáll az app. Hulladék.",1,,,,,,,,Mol Limo
2914,,,,,"Ahogy már előttem korábban is írták a felhasználók, a július eleji frissítés óta nem használható az app ""nincs internet kapcsolat"" hibát ír ki. Van net a telefonon és működik is, mert a többi app tud csatlakozni a hálóra. Persze a szokásoson túl vagyok: újraindítás, újra telepítés stb...",1,,,,,,,,Mol Limo
2915,,,,,Nem tudom beirni a bankkartya informaciokat. Egy ures oldal jelenik csak meg. Az ugyfelszolgalat eddig nem tudott segiteni.,5,,,,,,,,Mol Limo
2916,,,,,"Nem lehet maestro kártyával fizetni, és gyakori az alkalmazás összeomlás, ha egy időre más app kerül előtérbe.",1,,,,,,,,Mol Limo
2917,,,,,"Az utolsó frissítés óta egyáltalán nem használható az alkalmazás, folyamatosan azt írja csak, hogy nincs internetkapcsolat (internethasználat közben). Újraindítás, többszöri újratelepítés sem oldja meg.",1,,,,,,,,Mol Limo
2918,,,,,"Kényelmes, könnyen használható és elérhető.",5,,,,,,,,Mol Limo
2919,,,,,"Jó lett az új felület, egy apró dolog hiányzik. Nem lehet a térképen 1 ujjal nagyítani - távolítani. Két koppintás és húzás. Ha jól emlékszem ezt tudta, kérem vissza. :)",5,,,,,,,,Mol Limo
2920,,,,,"Gratulálok a frissítéshez, én sem tudok, képek készíteni regisztráláskor. Az app fejlesztők remélem azért felvették a milliókat.Röhej.",1,,,,,,,,Wigo
2921,,,,,"Regisztracio kozben a szelfi resznel elakad, nem megy tovabb. Kilepek, hogy megprobaljam ujra. Uj regisztracio eseten nem enged tovabb, mert a felbemaradt regikor mar megadtam az email cimem, belepni meg nem enged, mert nem ervenyes a regisztraciom.. szoval valahol az eterben ragadtam",1,,,,,,,,Wigo
2922,,,,,"Nagyon praktikus, felhasználóbarát, informatív.",5,,,,,,,,Wigo
2923,,,,,Jó lett az új verzió! 🥳🥳👍👍👍👍,5,,,,,,,,Wigo
2924,,,,,Jól működik,5,,,,,,,,Wigo
2925,,,,,"Nem lehet regisztrálni,lefagy a fénykép feltöltésnél.",1,,,,,,,,Wigo
2926,,,,,Ok,5,,,,,,,,Wigo
2927,,,,,"Teljesen rendben van az app, eddig semmi hibába nem futottam bele",5,,,,,,,,Wigo
2928,,,,,Gondoltam kipróbálom amíg az autóm szervízelik. Hát ez nem az amit ajánlok. Körülményes regisztráció. Minden adatot megadok majd 24 óra múlva kaptam egy emailt hogy fénykép a jogsi 2 oldaláról meg selfi a jogsival. A greengo appnál mindez alapból ment mire a mekibe megettem a reggelim jóvá is hagyták kb 20perc volt és mehettem. Nem tudom mi tart 24 órán át. Ezen még dolgozzatok. Kérjetek mindent egyből és ne 24 óra múlva reagáljatok ha valami hiányzik. Hajrá,1,,,,,,,,Wigo
2929,,,,,A kifelé zoomolást nehezen érzékeli mintha rosszul érintkezne. Más programoknál ez a mozdulat sokkal simábban megy. Egyszer-kétszer belefutottam elérhetetlen (magán-parkolóházban felejtett) járművel. Erre jó lehetne egy jelölő funkció amit mások is látnak és nem futnak bele a csapdába.,5,,,,,,,,Wigo
2930,,,,,Folyamat szerver hiba van mostanaban !!!!,1,,,,,,,,Wigo
2931,,,,,"Lefoglaltam az autót, odaértem időben. Viszont az alkalmazás lefagyott, majd újra be kellett jelentkeznem, hogy használható legyen. A foglalásom elveszett. Az ügyintézőre több, mint 6 percet kellett várni. Segíteni nem tudott, mert már más lefoglalta ez idő alatt. A környéken nem volt másik szabad autó. A 13. kerületben alig van szabad autó... Igazán tudhatna annyit az alkalmazás, hogy a foglalást nem felejti el ilyen esetben.",1,,,,,,,,Wigo
2932,,,,,"Kéne már fejleszteni a lefedetséget, nevetséges h pl a Köki nincs benne igy a metró káoszt kisegitendő esetleg, de még az is h a zóna vége a Határúti megállótól is 10 perc gyalográsra van. Plusz kevés az elektromos autó. Azt vágom h az üzemanyag biztos ingyen van bele 😀",1,,,,,,,,Wigo
2933,,,,,Állandóan újra kell belépni..... rettenet egy alkalmazás,1,,,,,,,,Wigo
2934,,,,,Biztonsági kód megadasa utan nem enged továbblépni.,1,,,,,,,,Wigo
2935,,,,,"Az app is és a szolgáltatás is szuper! Ha valamit akartok tökéletesíteni rajta: Az autó foglalásnál lehetne olyan feature, hogy a már jelentett hibákat meg lehetne nézni, hogy ne kelljen őket lefotózni újra. Jó utat mindenkinek!",5,,,,,,,,Wigo
2936,,,,,"3szor próbáltam kinyitni az autót de nem engedte mert az app szerint nem volt bekapcsolva a gps, pedig igen. A helyadatok engedélyezve voltak, korábban már igénybevettem a szolgáltatást sikeresen.",1,,,,,,,,Wigo
2937,,,,,"Szuper kis ötlet ez a carsharing rendszer, jók az autók, lehet választani mindenféléből már, felszereltség szinten is elég. Remélem lesz még több e-up! mert a környezettudatoság felé kellene mozdítani a lécet. Illetve titkon remélem hogy Szentendrére is telepítenek töltőket és akkor kijöhetne a határ odáig, mert sokan járnának be onnan is, köztük én is!",5,,,,,,,,Wigo
2938,,,,,"Tökéletesen működik az új frissítés óta, így már újra napi használatban van 😊",5,,,,,,,,Wigo
2939,,,,,"Szuper szolgáltatás és még jobb support. Köszi, hogy javítottátok az appot, most már minden rendben megjelenik 👍",5,,,,,,,,Wigo
2940,,,,,"duuurva ez a tempo sracok :D nem akarok hulyeseget beszelni de februarban irtam most reagaltatok ra a heten. ma pedig tobbszor is irogatunk egymasnak :D fejlodik a limo, azt feltetelezem hogy az ugyfelszolgalat kapacitasan javitottak a februarihoz kepest. amugy az 5 csillag szerintem jar, csak ez a nev eliras ne lett volna :p amugy ha sikerulne szombaton kiprobalnam az uj minilimo smartot a fortwo-t :) remelem lesz addigra kozzeteve :D",5,,,,,,,,Wigo
2941,,,,,"Update : kijavítva az összes fenti hiba most tökéletes az app thx 5 csillag sziasztok remek a szolgaltatas, de ahogy itt korabban jeleztek Android alatt nem latszanak a kocsik adatai, erre vegul.nem.jott erdemi valasz itt tudtok a hibarol? koszi semmi reakció ? igy egyenlőre egy csillag",5,,,,,,,,Wigo
2942,,,,,Hibajavítás után az alkalmazás tökéletesen müködik. Örömmel használom a szolgáltatást amikor csak lehetséges🤗,5,,,,,,,,Wigo
2943,,,,,"folyamatosan leáll SamsungS8on, pedig 2x ujratelepitettem",1,,,,,,,,Wigo
2944,,,,,"nagyon sokszor lefagy, volt hogy hasznalat kozben kellett ujratelepitenem. azert ez eleg kockazatos, ha nem stabil az applikacio.",1,,,,,,,,Wigo
2945,,,,,szuper kis alkalmazas,5,,,,,,,,Wigo
2946,,,,,Lejart a jogsi! Köszönöm szépen.,5,,,,,,,,Wigo
2947,,,,,Nem egy ügyfélbarát csapat!Felejtsétek el!,1,,,,,,,,Wigo
2948,,,,,szerver hiba miatt nem lehet használni...,1,,,,,,,,Wigo
2949,,,,,"Magyar szolgáltatást, magyar bankkárty@val Magyarországon. Magyar forinttal szerettem volna fizetni. Maestrot nem fogad el. Egy fos.",1,,,,,,,,Wigo
2950,,,,,"Nem lehet Maestro kártyával regisztrálni, így teljesen használhatatlan. Nem méltó egy ekkora céghez, hogy ezt nem tudják megoldani.... (SimplePay?!)",1,,,,,,,,Wigo
2951,,,,,"Kiváló. Ha még a kedvenc helyeket is lehetne rögzíteni a térképen, és ha már a foglalás előtt lehetne látni az autó felszereltségét, nem csak utána, hát annyi csillag már nem is volna az égen!",5,,,,,,,,Wigo
2952,,,,,"semmi info az autókról.Rendszám, stb",1,,,,,,,,Wigo
2953,,,,,"Majdnem minden nap használom. Korrekt cég korrekt ügyintézéssel! Eddig megvalósult kérések: Egy Mercedeshez érve láttom, hogy lökhárító leszakadt. Betelefonáltam, hogy ez sajnos nem mozgásképes, ott azonnal kivonta a bérelhető autókból és estére nem volt ott a kocsi. Kértem, hogy Zuglóban bővítsék a területet. Bővítették! Köszönöm! Többször megijedtem a parkoló OBU csipogásától, mert olyan, mint egy fedélzeti comp. vészjelzés. Ez még folyamatban. Ó és a Heineken, megfizethetetlen volt :)",5,,,,,,,,Wigo
2954,,,,,"Szuper jó! Ajànlom mindenkinek! Gyorsan,egyszerűen,kényelesen eljutsz A-ból,B-be.. Színvonalas szolgàltatàs nagyon!",5,,,,,,,,Wigo
2955,,,,,"Már a regisztrálásnál elakadtam az applikációval. Nem reagál semmit a Fájl feltöltése gombra a vezetői engedély feltöltésekor. Illetve helyette. Samsung SM-C115 Android 4.4.2. Enélkül viszont nem enged tovább, hiába mondta a diszpécser, hogy küldjem be e-mailben. Nincs mihez társítani, mert nem jött létre a regisztráció, továbblépés helyett visszadob fájl fel nem töltése miatt. Az végképp ""gagyi"", hogy aszali számítógépről egyáltalán nem lehet regisztrálni, pedig mennyivel könnyebb lenne úgy begépelni az összes adatot. Örülök, ha mások azért sikerrel járnak. Nekem marad a taxi, ha valami nagyon indokolja, amikor pl. szervizben van az autó.",1,,,,,,,,Wigo
2956,,,,,400 méteren belul.többnyire találni autót a belvárosban. ha lenne egy útvonal tervező meg hozza szinkronizálva megjobb lehetne. es univerzális telefon tartó.h.ne az ölembe.vagy a sebváltó elotti pohartartóba kelljen tenni a telefont.,5,,,,,,,,Wigo
2957,,,,,"Hónapok óta használhatatlan P20 Pro-n, semmi adat nem látható az autókról, foglalást se lehet leállítani... Emailben jeleztem a problémát már rég, de azóta se voltak képesek kijavítani. Ez így 1 csillagot sem ér...",1,,,,,,,,Wigo
2958,,,,,köszönöm a választ és a gyors segítséget,5,,,,,,,,Wigo
2959,,,,,Lefoglaltam a kocsit setalok erte 3 percet a fagyban majd nem engedi kinyitni mondvan hogy varjak nehany masodpercet. újraindítom az alkalmazást esnmar nem is latszik a kocsi. koszi.,1,,,,,,,,Wigo
2960,,,,,"2 eUppal is probalkoztam, egyik sem indult el, nagyon frusztralo elmeny, senkinek nem ajanlom.",1,,,,,,,,Wigo
2961,,,,,"Borzasztóan lassú és állandóan fagy. A GreenGo foglalkozott ezzel a problémával(ott is volt gond), átvus váltottam.",1,,,,,,,,Wigo
2962,,,,,"Nagyon szeretem a MolLimo szolgáltatást, szerintem jól összetett rendszer. Két dolog viszont, amin lehetne javítani: - Jó lenne, ha Pest közigazgatási határáig lehetne használni :)) - Többször tapasztaltam, hogy az előttem lévő sofőr nem kapcsolta le fényszórót, jó lenne, ha annak lekapcsolása nélkül nem lehetne lezárni az autót, mert lemerítheti az aksit. Még egy kérdés, ha mikulás csomag van az autón, azzal nekem, mint felhasználó van bármi teendőm?",5,,,,,,,,Wigo
2963,,,,,"5 csillag, mert a felesègem regisztrációját használjuk ès azzal szuper, de most külön is szüksègem lett volna rá ès meglepett, hogy elèg borsos regisztrációs díjat kellene fizetni èrte, így inkább kihagyom. Kár, mert a következő 1-2 hónapban használtam volna, de ennyièrt köszi nem. Majd ha lesz ingyenes reg beregisztrálok. Azèrt az app jó!",5,,,,,,,,Wigo
2964,,,,,"A legutóbbi frissítés óta minden sérülésjelentésnél a fotóig jutok. A pipára kattintva összeomlik az app. Minden alkalommal telefonálnom kell az ügyfélszolgálatnak, hogy tudnak-e a sérülésről. Hetente többször bérelek autót, előfizető vagyok, de ezt nehéz lesz hosszabb távon tolerálni. Légyszi csináljatok valamit. (Nexus 5x, 8.1-es stock android) Köszi",5,,,,,,,,Wigo
2965,,,,,"Regisztrálni is 3x próbáltam, folyton visszalép az előző oldalra és kezdhetem előről.... Szuper.",1,,,,,,,,Wigo
2966,,,,,"Korrekt, hogy MasterCard és Visa kártyán kívül semmit nem fogadnak el... amúgy regisztráltam volna, s talán használnám is...",1,,,,,,,,Wigo
2967,,,,,"Nagyon sokat használtam az elmúlt fél évben az autókat. Soha semmi gond nem volt sem autóval, sem az alkalmazással. Ha valamit nem értettem, mindig gyorsan sikerült elérnem az ügyfélszolgálatot, akik kedvesek, segítőkészek. Maximálisan elégedett vagyok!",5,,,,,,,,Wigo
2968,,,,,"Eddig se a 24 orat se sikerült teljesíteni es a non stop ügyfélszolgálatot is 3x hivtam 10 perc varakozas után meguntam! Nekem igazabol mindegy csak az első nap szerettem volna legalabb 3es fel orara az egyik gepet es holnapra is kellett volna legalabb ennyire! Plusz regdij srácok egy 20asrol lecsúsztatok minimum kocsim szervizbe es kéregethetek mert sehol semmi valasz.. De gondolom a reggdij le lesz vonva.. mire mar nemetbe leszek! Szép volt koszonom! Megnéztem, bár ne tettétek volna! :) Majd az email-re semmi személyes válasz, csak a sablonfasz szöveg! Ment az 1 csillag mindenhova. Sajnos nem lehet 0at adni",1,,,,,,,,Wigo
2969,,,,,"Nagyon jó, kitűnő fejlődési lehetőségekkel. Sajnos az app nem jelzi az 
elektromos autókat, és foglalás után eltűnik róla a többi autó, pedig az jó 
lenne, ha lehetne látni őket, amikor például a közeli autó töltése kevés, a 
többi még messze van. A térkép frissítésére is kellene egy dedikált gomb. 
Amúgy viszont zseniális!",5,,,,,,,,Wigo
2970,,,,,"Remekül és könnyen használható. Egy hiba van csak, de ez nem Limo probléma. 
Ha nem találsz parkolót, akkor elég drága tud lenni a parkoló keresgélés...",5,,,,,,,,Wigo
2971,,,,,"Imádtam! Kevesebb mint 6 óra alatt már elfogadhaták a regisztrációt! Az AP 
tökéletes! Az elektromos kis kávédaráló szeretni való! 😍 Nagyon tetszik a 
hifitechnika ami nagyon jól kommunikál a telefonommal! (NOKIA 5) Találtam 
benne egy bontatlan redbult , lentebb olvastam hogy más is talált már 
benne! Én is hagytam valakinek Egy kisdobozos PEPSIT! Remélem más is örömét 
leli ezzel a szolgáltatással! 😉😊",5,,,,,,,,Wigo
2972,,,,,"Ha nem is az app, de az egész élmény 5*-os",5,,,,,,,,Wigo
2973,,,,,"Nekem nagyon tetszik egyszerü a bérlése,nem kell körbe fotóznóm az autót 
mint a Greengo nál. És már többször találtam Redbult is az autóban. 
Lehetnének tisztábbak az autók. Jó szolgáltatás imádom.😀",5,,,,,,,,Wigo
2974,,,,,"Három napja regisztráltam. Visszajelzést se a regisztrációról, sem annak elfogadásáról, vagy elutasításáról azóta sem kaptam!",1,,,,,,,,Wigo
